1,2,3,4,5,6,y,class_id
1175,1203,978,1015,1072,950,836,621073
1203,978,1015,1072,950,836,1155,621073
978,1015,1072,950,836,1155,2030,621073
1015,1072,950,836,1155,2030,1824,621073
1072,950,836,1155,2030,1824,1202,621073
950,836,1155,2030,1824,1202,1015,621073
836,1155,2030,1824,1202,1015,1156,621073
1155,2030,1824,1202,1015,1156,1381,621073
2030,1824,1202,1015,1156,1381,1344,621073
1824,1202,1015,1156,1381,1344,1552,621073
1202,1015,1156,1381,1344,1552,1542,621073
1015,1156,1381,1344,1552,1542,1419,621073
1156,1381,1344,1552,1542,1419,1531,621073
1381,1344,1552,1542,1419,1531,2472,621073
1344,1552,1542,1419,1531,2472,1833,621073
1552,1542,1419,1531,2472,1833,1288,621073
1542,1419,1531,2472,1833,1288,1579,621073
1419,1531,2472,1833,1288,1579,678,621073
1531,2472,1833,1288,1579,678,1326,621073
2472,1833,1288,1579,678,1326,1305,621073
1833,1288,1579,678,1326,1305,1522,621073
1288,1579,678,1326,1305,1522,1231,621073
1579,678,1326,1305,1522,1231,1617,621073
678,1326,1305,1522,1231,1617,1541,621073
1326,1305,1522,1231,1617,1541,2256,621073
1305,1522,1231,1617,1541,2256,3065,621073
1522,1231,1617,1541,2256,3065,1768,621073
1231,1617,1541,2256,3065,1768,2143,621073
1617,1541,2256,3065,1768,2143,1494,621073
1541,2256,3065,1768,2143,1494,1166,621073
2256,3065,1768,2143,1494,1166,1005,621073
3065,1768,2143,1494,1166,1005,1006,621073
1768,2143,1494,1166,1005,1006,902,621073
2143,1494,1166,1005,1006,902,893,621073
1494,1166,1005,1006,902,893,1137,621073
1166,1005,1006,902,893,1137,1062,621073
186,99,124,152,219,205,258,628041
99,124,152,219,205,258,152,628041
124,152,219,205,258,152,159,628041
152,219,205,258,152,159,336,628041
219,205,258,152,159,336,126,628041
205,258,152,159,336,126,133,628041
258,152,159,336,126,133,219,628041
152,159,336,126,133,219,112,628041
159,336,126,133,219,112,179,628041
336,126,133,219,112,179,113,628041
126,133,219,112,179,113,199,628041
133,219,112,179,113,199,145,628041
219,112,179,113,199,145,231,628041
112,179,113,199,145,231,159,628041
179,113,199,145,231,159,133,628041
113,199,145,231,159,133,158,628041
199,145,231,159,133,158,159,628041
145,231,159,133,158,159,113,628041
231,159,133,158,159,113,297,628041
159,133,158,159,113,297,244,628041
133,158,159,113,297,244,389,628041
158,159,113,297,244,389,423,628041
159,113,297,244,389,423,548,628041
113,297,244,389,423,548,442,628041
297,244,389,423,548,442,476,628041
244,389,423,548,442,476,541,628041
389,423,548,442,476,541,628,628041
423,548,442,476,541,628,687,628041
548,442,476,541,628,687,469,628041
442,476,541,628,687,469,620,628041
476,541,628,687,469,620,1016,628041
541,628,687,469,620,1016,495,628041
628,687,469,620,1016,495,627,628041
687,469,620,1016,495,627,588,628041
469,620,1016,495,627,588,561,628041
620,1016,495,627,588,561,483,628041
1016,495,627,588,561,483,541,628041
495,627,588,561,483,541,621,628041
627,588,561,483,541,621,661,628041
588,561,483,541,621,661,746,628041
561,483,541,621,661,746,780,628041
483,541,621,661,746,780,1083,628041
541,621,661,746,780,1083,641,628041
621,661,746,780,1083,641,522,628041
661,746,780,1083,641,522,740,628041
746,780,1083,641,522,740,634,628041
780,1083,641,522,740,634,692,628041
1083,641,522,740,634,692,569,628041
641,522,740,634,692,569,648,628041
522,740,634,692,569,648,416,628041
740,634,692,569,648,416,792,628041
634,692,569,648,416,792,700,628041
692,569,648,416,792,700,811,628041
569,648,416,792,700,811,938,628041
648,416,792,700,811,938,158,628041
416,792,700,811,938,158,363,628041
792,700,811,938,158,363,614,628041
700,811,938,158,363,614,497,628041
811,938,158,363,614,497,601,628041
938,158,363,614,497,601,527,628041
158,363,614,497,601,527,587,628041
363,614,497,601,527,587,732,628041
614,497,601,527,587,732,720,628041
497,601,527,587,732,720,746,628041
10,5,35,51,76,66,87,649213
5,35,51,76,66,87,46,649213
35,51,76,66,87,46,56,649213
51,76,66,87,46,56,51,649213
76,66,87,46,56,51,76,649213
66,87,46,56,51,76,82,649213
87,46,56,51,76,82,117,649213
46,56,51,76,82,117,66,649213
56,51,76,82,117,66,92,649213
51,76,82,117,66,92,87,649213
76,82,117,66,92,87,102,649213
82,117,66,92,87,102,61,649213
117,66,92,87,102,61,92,649213
66,92,87,102,61,92,168,649213
92,87,102,61,92,168,56,649213
87,102,61,92,168,56,97,649213
102,61,92,168,56,97,107,649213
61,92,168,56,97,107,143,649213
92,168,56,97,107,143,97,649213
168,56,97,107,143,97,117,649213
56,97,107,143,97,117,122,649213
97,107,143,97,117,122,153,649213
107,143,97,117,122,153,184,649213
143,97,117,122,153,184,51,649213
97,117,122,153,184,51,112,649213
117,122,153,184,51,112,97,649213
122,153,184,51,112,97,87,649213
153,184,51,112,97,87,148,649213
184,51,112,97,87,148,112,649213
51,112,97,87,148,112,87,649213
112,97,87,148,112,87,122,649213
97,87,148,112,87,122,107,649213
54,27,72,72,81,81,72,651347
27,72,72,81,81,72,90,651347
72,72,81,81,72,90,36,651347
72,81,81,72,90,36,90,651347
81,81,72,90,36,90,27,651347
81,72,90,36,90,27,72,651347
72,90,36,90,27,72,81,651347
90,36,90,27,72,81,63,651347
36,90,27,72,81,63,72,651347
90,27,72,81,63,72,54,651347
27,72,81,63,72,54,90,651347
72,81,63,72,54,90,107,651347
81,63,72,54,90,107,81,651347
63,72,54,90,107,81,90,651347
72,54,90,107,81,90,72,651347
54,90,107,81,90,72,116,651347
90,107,81,90,72,116,72,651347
107,81,90,72,116,72,45,651347
81,90,72,116,72,45,223,651347
90,72,116,72,45,223,72,651347
72,116,72,45,223,72,72,651347
116,72,45,223,72,72,36,651347
72,45,223,72,72,36,18,651347
45,223,72,72,36,18,89,651347
223,72,72,36,18,89,170,651347
72,72,36,18,89,170,134,651347
72,36,18,89,170,134,143,651347
36,18,89,170,134,143,241,651347
18,89,170,134,143,241,143,651347
89,170,134,143,241,143,339,651347
170,134,143,241,143,339,446,651347
134,143,241,143,339,446,303,651347
143,241,143,339,446,303,294,651347
241,143,339,446,303,294,205,651347
143,339,446,303,294,205,214,651347
339,446,303,294,205,214,205,651347
446,303,294,205,214,205,196,651347
303,294,205,214,205,196,276,651347
294,205,214,205,196,276,152,651347
205,214,205,196,276,152,134,651347
214,205,196,276,152,134,259,651347
205,196,276,152,134,259,348,651347
196,276,152,134,259,348,134,651347
276,152,134,259,348,134,116,651347
152,134,259,348,134,116,232,651347
134,259,348,134,116,232,303,651347
259,348,134,116,232,303,160,651347
348,134,116,232,303,160,161,651347
134,116,232,303,160,161,196,651347
116,232,303,160,161,196,161,651347
232,303,160,161,196,161,178,651347
303,160,161,196,161,178,250,651347
160,161,196,161,178,250,134,651347
161,196,161,178,250,134,312,651347
196,161,178,250,134,312,107,651347
161,178,250,134,312,107,267,651347
178,250,134,312,107,267,303,651347
250,134,312,107,267,303,214,651347
134,312,107,267,303,214,214,651347
312,107,267,303,214,214,330,651347
107,267,303,214,214,330,151,651347
267,303,214,214,330,151,98,651347
303,214,214,330,151,98,134,651347
214,214,330,151,98,134,223,651347
5,27,26,37,32,42,58,651782
27,26,37,32,42,58,106,651782
26,37,32,42,58,106,80,651782
37,32,42,58,106,80,37,651782
32,42,58,106,80,37,149,651782
42,58,106,80,37,149,64,651782
58,106,80,37,149,64,128,651782
106,80,37,149,64,128,117,651782
80,37,149,64,128,117,84,651782
37,149,64,128,117,84,68,651782
149,64,128,117,84,68,74,651782
64,128,117,84,68,74,42,651782
128,117,84,68,74,42,95,651782
117,84,68,74,42,95,95,651782
84,68,74,42,95,95,90,651782
68,74,42,95,95,90,74,651782
74,42,95,95,90,74,127,651782
42,95,95,90,74,127,53,651782
95,95,90,74,127,53,80,651782
95,90,74,127,53,80,105,651782
90,74,127,53,80,105,111,651782
74,127,53,80,105,111,74,651782
127,53,80,105,111,74,90,651782
53,80,105,111,74,90,95,651782
80,105,111,74,90,95,64,651782
105,111,74,90,95,64,74,651782
111,74,90,95,64,74,106,651782
74,90,95,64,74,106,69,651782
90,95,64,74,106,69,122,651782
95,64,74,106,69,122,80,651782
64,74,106,69,122,80,127,651782
74,106,69,122,80,127,128,651782
106,69,122,80,127,128,85,651782
69,122,80,127,128,85,111,651782
122,80,127,128,85,111,111,651782
80,127,128,85,111,111,133,651782
127,128,85,111,111,133,117,651782
128,85,111,111,133,117,122,651782
85,111,111,133,117,122,122,651782
111,111,133,117,122,122,164,651782
111,133,117,122,122,164,117,651782
133,117,122,122,164,117,85,651782
117,122,122,164,117,85,164,651782
122,122,164,117,85,164,106,651782
122,164,117,85,164,106,159,651782
164,117,85,164,106,159,111,651782
117,85,164,106,159,111,101,651782
85,164,106,159,111,101,95,651782
164,106,159,111,101,95,133,651782
106,159,111,101,95,133,80,651782
122.0,122.0,122.0,122.0,122.0,122.0,171.0,653436.0
215,403,989,1053,1275,1353,1366,654134
403,989,1053,1275,1353,1366,957,654134
989,1053,1275,1353,1366,957,1001,654134
1053,1275,1353,1366,957,1001,410,654134
1275,1353,1366,957,1001,410,949,654134
1353,1366,957,1001,410,949,898,654134
1366,957,1001,410,949,898,865,654134
957,1001,410,949,898,865,963,654134
1001,410,949,898,865,963,1451,654134
410,949,898,865,963,1451,846,654134
949,898,865,963,1451,846,1326,654134
898,865,963,1451,846,1326,2282,654134
865,963,1451,846,1326,2282,1619,654134
963,1451,846,1326,2282,1619,1002,654134
1451,846,1326,2282,1619,1002,787,654134
846,1326,2282,1619,1002,787,664,654134
1326,2282,1619,1002,787,664,737,654134
2282,1619,1002,787,664,737,567,654134
1619,1002,787,664,737,567,625,654134
1002,787,664,737,567,625,439,654134
787,664,737,567,625,439,654,654134
664,737,567,625,439,654,514,654134
6,44,72,128,100,116,139,671482
44,72,128,100,116,139,100,671482
72,128,100,116,139,100,276,671482
128,100,116,139,100,276,110,671482
100,116,139,100,276,110,199,671482
116,139,100,276,110,199,177,671482
139,100,276,110,199,177,182,671482
100,276,110,199,177,182,143,671482
276,110,199,177,182,143,110,671482
110,199,177,182,143,110,127,671482
199,177,182,143,110,127,188,671482
177,182,143,110,127,188,138,671482
182,143,110,127,188,138,149,671482
143,110,127,188,138,149,243,671482
110,127,188,138,149,243,303,671482
127,188,138,149,243,303,182,671482
188,138,149,243,303,182,243,671482
138,149,243,303,182,243,144,671482
149,243,303,182,243,144,127,671482
243,303,182,243,144,127,117,671482
303,182,243,144,127,117,122,671482
182,243,144,127,117,122,143,671482
243,144,127,117,122,143,172,671482
144,127,117,122,143,172,211,671482
127,117,122,143,172,211,132,671482
117,122,143,172,211,132,178,671482
122,143,172,211,132,178,210,671482
143,172,211,132,178,210,128,671482
172,211,132,178,210,128,138,671482
211,132,178,210,128,138,105,671482
132,178,210,128,138,105,105,671482
178,210,128,138,105,105,83,671482
210,128,138,105,105,83,94,671482
128,138,105,105,83,94,116,671482
138,105,105,83,94,116,121,671482
105,105,83,94,116,121,84,671482
105,83,94,116,121,84,155,671482
83,94,116,121,84,155,188,671482
94,116,121,84,155,188,105,671482
116,121,84,155,188,105,28,671482
121,84,155,188,105,28,50,671482
84,155,188,105,28,50,66,671482
155,188,105,28,50,66,39,671482
188,105,28,50,66,39,100,671482
105,28,50,66,39,100,94,671482
28,50,66,39,100,94,50,671482
50,66,39,100,94,50,61,671482
66,39,100,94,50,61,88,671482
373,281,297,243,335,319,402,682651
281,297,243,335,319,402,327,682651
297,243,335,319,402,327,251,682651
243,335,319,402,327,251,273,682651
335,319,402,327,251,273,221,682651
319,402,327,251,273,221,167,682651
402,327,251,273,221,167,403,682651
327,251,273,221,167,403,167,682651
251,273,221,167,403,167,273,682651
273,221,167,403,167,273,349,682651
221,167,403,167,273,349,540,682651
167,403,167,273,349,540,282,682651
403,167,273,349,540,282,395,682651
167,273,349,540,282,395,357,682651
273,349,540,282,395,357,577,682651
349,540,282,395,357,577,328,682651
540,282,395,357,577,328,304,682651
282,395,357,577,328,304,220,682651
395,357,577,328,304,220,373,682651
357,577,328,304,220,373,312,682651
577,328,304,220,373,312,312,682651
328,304,220,373,312,312,281,682651
304,220,373,312,312,281,364,682651
220,373,312,312,281,364,440,682651
373,312,312,281,364,440,350,682651
312,312,281,364,440,350,282,682651
312,281,364,440,350,282,266,682651
281,364,440,350,282,266,290,682651
364,440,350,282,266,290,251,682651
440,350,282,266,290,251,244,682651
350,282,266,290,251,244,449,682651
282,266,290,251,244,449,259,682651
266,290,251,244,449,259,426,682651
290,251,244,449,259,426,228,682651
251,244,449,259,426,228,335,682651
244,449,259,426,228,335,313,682651
449,259,426,228,335,313,320,682651
259,426,228,335,313,320,320,682651
426,228,335,313,320,320,418,682651
228,335,313,320,320,418,364,682651
335,313,320,320,418,364,380,682651
313,320,320,418,364,380,259,682651
320,320,418,364,380,259,426,682651
320,418,364,380,259,426,213,682651
418,364,380,259,426,213,312,682651
364,380,259,426,213,312,448,682651
380,259,426,213,312,448,403,682651
259,426,213,312,448,403,464,682651
426,213,312,448,403,464,365,682651
213,312,448,403,464,365,289,682651
312,448,403,464,365,289,68,682651
448,403,464,365,289,68,53,682651
403,464,365,289,68,53,99,682651
464,365,289,68,53,99,236,682651
365,289,68,53,99,236,221,682651
289,68,53,99,236,221,175,682651
68,53,99,236,221,175,266,682651
53,99,236,221,175,266,206,682651
99,236,221,175,266,206,342,682651
236,221,175,266,206,342,365,682651
221,175,266,206,342,365,403,682651
175,266,206,342,365,403,403,682651
266,206,342,365,403,403,449,682651
206,342,365,403,403,449,281,682651
6,28,34,89,56,73,45,683364
28,34,89,56,73,45,39,683364
34,89,56,73,45,39,34,683364
89,56,73,45,39,34,51,683364
56,73,45,39,34,51,28,683364
73,45,39,34,51,28,61,683364
45,39,34,51,28,61,62,683364
39,34,51,28,61,62,84,683364
308.75,308.75,87.0,317.0,372.0,459.0,415.0,687270.0
53,163,314,249,440,464,557,692703
163,314,249,440,464,557,435,692703
314,249,440,464,557,435,836,692703
249,440,464,557,435,836,331,692703
440,464,557,435,836,331,487,692703
464,557,435,836,331,487,528,692703
557,435,836,331,487,528,552,692703
435,836,331,487,528,552,464,692703
836,331,487,528,552,464,586,692703
331,487,528,552,464,586,650,692703
487,528,552,464,586,650,736,692703
528,552,464,586,650,736,691,692703
552,464,586,650,736,691,731,692703
464,586,650,736,691,731,905,692703
586,650,736,691,731,905,551,692703
650,736,691,731,905,551,289,692703
736,691,731,905,551,289,458,692703
691,731,905,551,289,458,406,692703
731,905,551,289,458,406,533,692703
905,551,289,458,406,533,505,692703
551,289,458,406,533,505,556,692703
289,458,406,533,505,556,476,692703
458,406,533,505,556,476,580,692703
406,533,505,556,476,580,551,692703
9,258,374,285,348,178,267,693436
258,374,285,348,178,267,249,693436
374,285,348,178,267,249,214,693436
285,348,178,267,249,214,178,693436
348,178,267,249,214,178,187,693436
178,267,249,214,178,187,161,693436
267,249,214,178,187,161,249,693436
249,214,178,187,161,249,142,693436
192,173,136,99,192,130,192,713651
173,136,99,192,130,192,118,713651
136,99,192,130,192,118,111,713651
99,192,130,192,118,111,87,713651
192,130,192,118,111,87,118,713651
130,192,118,111,87,118,142,713651
192,118,111,87,118,142,260,713651
118,111,87,118,142,260,68,713651
111,87,118,142,260,68,86,713651
87,118,142,260,68,86,111,713651
118,142,260,68,86,111,148,713651
142,260,68,86,111,148,80,713651
260,68,86,111,148,80,93,713651
68,86,111,148,80,93,123,713651
86,111,148,80,93,123,111,713651
111,148,80,93,123,111,106,713651
148,80,93,123,111,106,93,713651
80,93,123,111,106,93,68,713651
93,123,111,106,93,68,230,713651
123,111,106,93,68,230,104,713651
111,106,93,68,230,104,87,713651
106,93,68,230,104,87,123,713651
93,68,230,104,87,123,105,713651
68,230,104,87,123,105,129,713651
230,104,87,123,105,129,68,713651
104,87,123,105,129,68,31,713651
87,123,105,129,68,31,98,713651
123,105,129,68,31,98,61,713651
105,129,68,31,98,61,75,713651
129,68,31,98,61,75,56,713651
68,31,98,61,75,56,111,713651
31,98,61,75,56,111,111,713651
98,61,75,56,111,111,93,713651
61,75,56,111,111,93,49,713651
75,56,111,111,93,49,62,713651
56,111,111,93,49,62,49,713651
111,111,93,49,62,49,49,713651
111,93,49,62,49,49,37,713651
93,49,62,49,49,37,56,713651
49,62,49,49,37,56,49,713651
62,49,49,37,56,49,24,713651
49,49,37,56,49,24,24,713651
49,37,56,49,24,24,75,713651
37,56,49,24,24,75,49,713651
56,49,24,24,75,49,50,713651
49,24,24,75,49,50,87,713651
24,24,75,49,50,87,118,713651
24,75,49,50,87,118,93,713651
75,49,50,87,118,93,86,713651
49,50,87,118,93,86,143,713651
50,87,118,93,86,143,118,713651
87,118,93,86,143,118,111,713651
118,93,86,143,118,111,174,713651
93,86,143,118,111,174,186,713651
86,143,118,111,174,186,230,713651
143,118,111,174,186,230,229,713651
118,111,174,186,230,229,249,713651
111,174,186,230,229,249,169,713651
174,186,230,229,249,169,205,713651
186,230,229,249,169,205,223,713651
230,229,249,169,205,223,348,713651
229,249,169,205,223,348,248,713651
249,169,205,223,348,248,378,713651
169,205,223,348,248,378,192,713651
100,140,240,100,240,250,190,714150
298,131,128,152,180,253,342,714152
131,128,152,180,253,342,348,714152
128,152,180,253,342,348,247,714152
152,180,253,342,348,247,404,714152
180,253,342,348,247,404,247,714152
253,342,348,247,404,247,140,714152
342,348,247,404,247,140,432,714152
348,247,404,247,140,432,207,714152
247,404,247,140,432,207,173,714152
404,247,140,432,207,173,241,714152
247,140,432,207,173,241,325,714152
140,432,207,173,241,325,174,714152
432,207,173,241,325,174,202,714152
207,173,241,325,174,202,291,714152
173,241,325,174,202,291,297,714152
241,325,174,202,291,297,258,714152
325,174,202,291,297,258,364,714152
174,202,291,297,258,364,157,714152
202,291,297,258,364,157,422,714152
291,297,258,364,157,422,324,714152
297,258,364,157,422,324,296,714152
258,364,157,422,324,296,358,714152
364,157,422,324,296,358,246,714152
157,422,324,296,358,246,354,714152
422,324,296,358,246,354,420,714152
324,296,358,246,354,420,465,714152
296,358,246,354,420,465,409,714152
358,246,354,420,465,409,399,714152
246,354,420,465,409,399,314,714152
354,420,465,409,399,314,386,714152
420,465,409,399,314,386,774,714152
465,409,399,314,386,774,526,714152
409,399,314,386,774,526,499,714152
399,314,386,774,526,499,348,714152
314,386,774,526,499,348,503,714152
386,774,526,499,348,503,455,714152
774,526,499,348,503,455,376,714152
526,499,348,503,455,376,487,714152
499,348,503,455,376,487,605,714152
348,503,455,376,487,605,611,714152
503,455,376,487,605,611,437,714152
455,376,487,605,611,437,370,714152
376,487,605,611,437,370,678,714152
487,605,611,437,370,678,376,714152
605,611,437,370,678,376,572,714152
611,437,370,678,376,572,410,714152
437,370,678,376,572,410,421,714152
370,678,376,572,410,421,431,714152
678,376,572,410,421,431,426,714152
376,572,410,421,431,426,481,714152
572,410,421,431,426,481,554,714152
410,421,431,426,481,554,556,714152
421,431,426,481,554,556,645,714152
431,426,481,554,556,645,755,714152
426,481,554,556,645,755,458,714152
481,554,556,645,755,458,369,714152
554,556,645,755,458,369,566,714152
556,645,755,458,369,566,571,714152
645,755,458,369,566,571,577,714152
755,458,369,566,571,577,471,714152
458,369,566,571,577,471,560,714152
369,566,571,577,471,560,593,714152
566,571,577,471,560,593,722,714152
571,577,471,560,593,722,431,714152
112,471,455,641,1129,1034,603,714860
471,455,641,1129,1034,603,487,714860
455,641,1129,1034,603,487,509,714860
641,1129,1034,603,487,509,393,714860
1129,1034,603,487,509,393,604,714860
1034,603,487,509,393,604,420,714860
603,487,509,393,604,420,737,714860
487,509,393,604,420,737,1045,714860
509,393,604,420,737,1045,504,714860
393,604,420,737,1045,504,986,714860
604,420,737,1045,504,986,784,714860
420,737,1045,504,986,784,588,714860
737,1045,504,986,784,588,439,714860
1045,504,986,784,588,439,159,714860
504,986,784,588,439,159,466,714860
986,784,588,439,159,466,879,714860
784,588,439,159,466,879,132,714860
588,439,159,466,879,132,105,714860
439,159,466,879,132,105,254,714860
159,466,879,132,105,254,233,714860
466,879,132,105,254,233,313,714860
879,132,105,254,233,313,510,714860
132,105,254,233,313,510,435,714860
105,254,233,313,510,435,138,714860
254,233,313,510,435,138,185,714860
233,313,510,435,138,185,165,714860
313,510,435,138,185,165,186,714860
510,435,138,185,165,186,169,714860
435,138,185,165,186,169,213,714860
138,185,165,186,169,213,238,714860
185,165,186,169,213,238,217,714860
165,186,169,213,238,217,138,714860
71.5,71.5,71.5,71.5,9.0,134.0,89.0,725137.0
7,7,28,35,35,49,21,732758
7,28,35,35,49,21,28,732758
28,35,35,49,21,28,7,732758
35,35,49,21,28,7,49,732758
35,49,21,28,7,49,7,732758
49,21,28,7,49,7,28,732758
21,28,7,49,7,28,21,732758
28,7,49,7,28,21,35,732758
7,49,7,28,21,35,42,732758
49,7,28,21,35,42,35,732758
7,28,21,35,42,35,28,732758
28,21,35,42,35,28,21,732758
21,35,42,35,28,21,21,732758
35,42,35,28,21,21,28,732758
42,35,28,21,21,28,21,732758
35,28,21,21,28,21,84,732758
28,21,21,28,21,84,42,732758
21,21,28,21,84,42,56,732758
21,28,21,84,42,56,105,732758
28,21,84,42,56,105,112,732758
21,84,42,56,105,112,133,732758
84,42,56,105,112,133,77,732758
42,56,105,112,133,77,77,732758
56,105,112,133,77,77,56,732758
105,112,133,77,77,56,98,732758
112,133,77,77,56,98,98,732758
133,77,77,56,98,98,63,732758
77,77,56,98,98,63,161,732758
77,56,98,98,63,161,112,732758
56,98,98,63,161,112,161,732758
98,98,63,161,112,161,105,732758
98,63,161,112,161,105,105,732758
63,161,112,161,105,105,105,732758
161,112,161,105,105,105,63,732758
112,161,105,105,105,63,56,732758
161,105,105,105,63,56,112,732758
105,105,105,63,56,112,133,732758
105,105,63,56,112,133,77,732758
105,63,56,112,133,77,119,732758
63,56,112,133,77,119,182,732758
56,112,133,77,119,182,91,732758
112,133,77,119,182,91,147,732758
133,77,119,182,91,147,49,732758
77,119,182,91,147,49,56,732758
119,182,91,147,49,56,91,732758
182,91,147,49,56,91,154,732758
91,147,49,56,91,154,245,732758
147,49,56,91,154,245,154,732758
49,56,91,154,245,154,189,732758
56,91,154,245,154,189,161,732758
91,154,245,154,189,161,147,732758
154,245,154,189,161,147,112,732758
245,154,189,161,147,112,252,732758
154,189,161,147,112,252,224,732758
189,161,147,112,252,224,161,732758
161,147,112,252,224,161,210,732758
147,112,252,224,161,210,252,732758
112,252,224,161,210,252,252,732758
252,224,161,210,252,252,322,732758
224,161,210,252,252,322,161,732758
877,490,662,688,1024,1247,1282,735971
490,662,688,1024,1247,1282,1358,735971
662,688,1024,1247,1282,1358,1092,735971
688,1024,1247,1282,1358,1092,1497,735971
1024,1247,1282,1358,1092,1497,1170,735971
1247,1282,1358,1092,1497,1170,912,735971
1282,1358,1092,1497,1170,912,2193,735971
1358,1092,1497,1170,912,2193,1136,735971
1092,1497,1170,912,2193,1136,972,735971
1497,1170,912,2193,1136,972,1214,735971
1170,912,2193,1136,972,1214,2012,735971
912,2193,1136,972,1214,2012,1161,735971
2193,1136,972,1214,2012,1161,1582,735971
1136,972,1214,2012,1161,1582,1506,735971
972,1214,2012,1161,1582,1506,1548,735971
1214,2012,1161,1582,1506,1548,1394,735971
2012,1161,1582,1506,1548,1394,1325,735971
1161,1582,1506,1548,1394,1325,903,735971
1582,1506,1548,1394,1325,903,2323,735971
1506,1548,1394,1325,903,2323,980,735971
1548,1394,1325,903,2323,980,1118,735971
1394,1325,903,2323,980,1118,1453,735971
1325,903,2323,980,1118,1453,1428,735971
903,2323,980,1118,1453,1428,1256,735971
2323,980,1118,1453,1428,1256,1720,735971
980,1118,1453,1428,1256,1720,1187,735971
1118,1453,1428,1256,1720,1187,2056,735971
1453,1428,1256,1720,1187,2056,1824,735971
1428,1256,1720,1187,2056,1824,1651,735971
1256,1720,1187,2056,1824,1651,1471,735971
1720,1187,2056,1824,1651,1471,2976,735971
1187,2056,1824,1651,1471,2976,1901,735971
2056,1824,1651,1471,2976,1901,1480,735971
1824,1651,1471,2976,1901,1480,1384,735971
1651,1471,2976,1901,1480,1384,1471,735971
1471,2976,1901,1480,1384,1471,1926,735971
2976,1901,1480,1384,1471,1926,2425,735971
1901,1480,1384,1471,1926,2425,2512,735971
1480,1384,1471,1926,2425,2512,2795,735971
1384,1471,1926,2425,2512,2795,3811,735971
1471,1926,2425,2512,2795,3811,3337,735971
1926,2425,2512,2795,3811,3337,2425,735971
2425,2512,2795,3811,3337,2425,2571,735971
2512,2795,3811,3337,2425,2571,1926,735971
2795,3811,3337,2425,2571,1926,2340,735971
3811,3337,2425,2571,1926,2340,2150,735971
3337,2425,2571,1926,2340,2150,4283,735971
2425,2571,1926,2340,2150,4283,3225,735971
2571,1926,2340,2150,4283,3225,2941,735971
1926,2340,2150,4283,3225,2941,3216,735971
2340,2150,4283,3225,2941,3216,3835,735971
2150,4283,3225,2941,3216,3835,2512,735971
4283,3225,2941,3216,3835,2512,3267,735971
3225,2941,3216,3835,2512,3267,3870,735971
2941,3216,3835,2512,3267,3870,1523,735971
3216,3835,2512,3267,3870,1523,1660,735971
3835,2512,3267,3870,1523,1660,4076,735971
2512,3267,3870,1523,1660,4076,3595,735971
3267,3870,1523,1660,4076,3595,4094,735971
3870,1523,1660,4076,3595,4094,3809,735971
1523,1660,4076,3595,4094,3809,3698,735971
1660,4076,3595,4094,3809,3698,2967,735971
4076,3595,4094,3809,3698,2967,2881,735971
3595,4094,3809,3698,2967,2881,2012,735971
90,252,270,270,342,234,288,736094
252,270,270,342,234,288,306,736094
270,270,342,234,288,306,297,736094
270,342,234,288,306,297,342,736094
342,234,288,306,297,342,459,736094
234,288,306,297,342,459,675,736094
288,306,297,342,459,675,387,736094
306,297,342,459,675,387,432,736094
297,342,459,675,387,432,315,736094
342,459,675,387,432,315,189,736094
459,675,387,432,315,189,315,736094
675,387,432,315,189,315,252,736094
387,432,315,189,315,252,333,736094
432,315,189,315,252,333,225,736094
315,189,315,252,333,225,252,736094
189,315,252,333,225,252,234,736094
6,234,642,822,762,1032,1260,739296
234,642,822,762,1032,1260,1134,739296
642,822,762,1032,1260,1134,846,739296
822,762,1032,1260,1134,846,1026,739296
762,1032,1260,1134,846,1026,810,739296
1032,1260,1134,846,1026,810,750,739296
1260,1134,846,1026,810,750,744,739296
1134,846,1026,810,750,744,846,739296
846,1026,810,750,744,846,840,739296
1026,810,750,744,846,840,1110,739296
810,750,744,846,840,1110,882,739296
750,744,846,840,1110,882,1044,739296
744,846,840,1110,882,1044,1266,739296
846,840,1110,882,1044,1266,918,739296
840,1110,882,1044,1266,918,798,739296
1110,882,1044,1266,918,798,396,739296
882,1044,1266,918,798,396,852,739296
1044,1266,918,798,396,852,732,739296
1266,918,798,396,852,732,972,739296
918,798,396,852,732,972,954,739296
798,396,852,732,972,954,1380,739296
396,852,732,972,954,1380,840,739296
852,732,972,954,1380,840,1314,739296
732,972,954,1380,840,1314,2370,739296
972,954,1380,840,1314,2370,1122,739296
954,1380,840,1314,2370,1122,1182,739296
1380,840,1314,2370,1122,1182,990,739296
840,1314,2370,1122,1182,990,792,739296
1314,2370,1122,1182,990,792,834,739296
2370,1122,1182,990,792,834,732,739296
1122,1182,990,792,834,732,870,739296
1182,990,792,834,732,870,588,739296
990,792,834,732,870,588,834,739296
792,834,732,870,588,834,816,739296
21,76,83,366,173,228,159,741152
76,83,366,173,228,159,228,741152
83,366,173,228,159,228,290,741152
366,173,228,159,228,290,215,741152
173,228,159,228,290,215,277,741152
228,159,228,290,215,277,415,741152
159,228,290,215,277,415,387,741152
228,290,215,277,415,387,710,741152
290,215,277,415,387,710,400,741152
215,277,415,387,710,400,731,741152
277,415,387,710,400,731,415,741152
415,387,710,400,731,415,566,741152
387,710,400,731,415,566,469,741152
